ROBO_ID;REG_DATE;TIME;JT1;JT2;JT3;JT4;JT5;JT6;JT7;JT8
286;2.07.2022;0,03;508,1;508,1;NULL;NULL;NULL;NULL;NULL;NULL
286;5.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;6.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;7.07.2022;0,03;508,06;508,06;NULL;NULL;NULL;NULL;NULL;NULL
286;13.07.2022;0,03;508,06;508,06;NULL;NULL;NULL;NULL;NULL;NULL
286;14.07.2022;0,03;508,06;508,06;NULL;NULL;NULL;NULL;NULL;NULL
286;15.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;16.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;18.07.2022;0,03;508,05;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;19.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;20.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;21.07.2022;0,03;508,07;508,06;NULL;NULL;NULL;NULL;NULL;NULL
286;22.07.2022;0,03;508,07;508,06;NULL;NULL;NULL;NULL;NULL;NULL
286;23.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;24.07.2022;0,03;508,06;508,06;NULL;NULL;NULL;NULL;NULL;NULL
286;25.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;26.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;27.07.2022;0,03;508,06;508,05;NULL;NULL;NULL;NULL;NULL;NULL
286;28.07.2022;0,03;508,06;508,06;NULL;NULL;NULL;NULL;NULL;NULL
287;14.02.2022;40;-7,41;-4,46;-53,55;-20,23;50,88;-16,9;141,22;0
287;15.02.2022;40;-7,43;-4,5;-53,54;-20,24;50,84;-16,89;140,94;0
287;16.02.2022;40;-7,43;-4,48;-53,55;-20,23;50,87;-16,9;141,69;0
287;18.02.2022;40;-7,43;-4,43;-53,57;-20,21;50,93;-16,93;142,89;0
287;19.02.2022;40;-7,4;-4,45;-53,55;-20,23;50,9;-16,91;141,24;0
287;20.02.2022;40;-7,43;-4,45;-53,56;-20,22;50,91;-16,92;142,33;0
287;21.02.2022;40;-7,41;-4,46;-53,55;-20,23;50,89;-16,91;141,3;0
287;23.02.2022;40;-7,03;-4,8;-53,97;-19,38;50,83;-17,47;149,04;0
287;24.02.2022;40;-7,43;-4,49;-53,55;-20,24;50,86;-16,9;142,04;0
287;26.02.2022;40;-7,38;-4,48;-53,54;-20,25;50,86;-16,89;141,46;0
287;27.02.2022;40;-7,16;-4,53;-53,65;-20,06;50,89;-17,02;146,38;0
287;1.03.2022;40;-7,95;-6,45;-55,57;-13,41;49,99;-21,3;107,76;0
287;2.03.2022;40;-7,68;-6,38;-55,53;-13,98;50,08;-20,93;117,2;0
287;5.03.2022;40;-8,05;-6,48;-55,58;-13,21;49,95;-21,43;103,72;0
287;6.03.2022;40;-7,4;-4,43;-53,56;-20,22;50,94;-16,93;141,89;0
287;7.03.2022;40;-7,41;-4,43;-53,56;-20,22;50,93;-16,93;141,73;0
287;8.03.2022;40;-7,41;-4,43;-53,56;-20,22;50,93;-16,93;141,73;0
287;9.03.2022;40;-7,41;-4,43;-53,56;-20,22;50,93;-16,93;141,73;0
287;10.03.2022;40;-7,41;-4,43;-53,56;-20,22;50,93;-16,93;141,73;0
287;11.03.2022;40;-7,43;-4,43;-53,57;-20,22;50,94;-16,93;141,53;0
287;12.03.2022;40;-7,43;-4,43;-53,57;-20,21;50,94;-16,93;141,93;0
287;13.03.2022;40;-7,43;-4,43;-53,57;-20,21;50,94;-16,93;141,93;0
287;14.03.2022;40;-6,98;-4,95;-54,15;-19;50,8;-17,72;149,64;0
287;15.03.2022;40;-7,36;-4,49;-53,53;-20,25;50,85;-16,88;142,31;0
287;17.03.2022;40;-6,93;-5,3;-54,53;-18,09;50,69;-18,3;149,9;0
287;19.03.2022;40;-7,15;-4,56;-53,67;-20,03;50,88;-17,04;146,6;0
287;20.03.2022;40;-7,38;-6,27;-55,47;-14,72;50,2;-20,46;128,88;0
287;21.03.2022;40;-7,2;-6,17;-55,4;-15,27;50,29;-20,12;136,33;0
287;22.03.2022;40;-7,04;-4,75;-53,91;-19,51;50,85;-17,38;148,72;0
287;23.03.2022;40;-6,95;-5,75;-55,01;-16,82;50,52;-19,12;147,7;0
287;24.03.2022;40;-6,97;-5,03;-54,24;-18,79;50,77;-17,86;149,82;0
287;25.03.2022;40;-7,7;-6,39;-55,53;-13,94;50,07;-20,96;116,42;0
287;26.03.2022;40;-6,96;-5,81;-55,07;-16,64;50,5;-19,24;147;0
287;27.03.2022;40;-7,43;-4,46;-53,56;-20,23;50,89;-16,91;142,86;0
287;28.03.2022;40;-7,41;-4,48;-53,54;-20,24;50,86;-16,89;141,22;0
287;30.03.2022;40;-7,22;-4,5;-53,6;-20,17;50,89;-16,95;145,34;0
287;2.04.2022;40;-7,43;-4,48;-53,55;-20,23;50,87;-16,9;142,01;0
287;3.04.2022;40;-7,43;-4,48;-53,55;-20,24;50,87;-16,9;141,8;0
287;4.04.2022;40;-6,94;-5,71;-54,97;-16,94;50,54;-19,04;148,1;0
287;5.04.2022;40;-7,31;-6,24;-55,45;-14,92;50,23;-20,33;131,86;0
287;8.04.2022;40;-7,89;-6,44;-55,56;-13,53;49,99;-21,22;109,68;0
287;9.04.2022;40;-7,43;-4,47;-53,55;-20,23;50,88;-16,91;141,71;0
287;10.04.2022;40;-7,06;-6,04;-55,29;-15,85;50,38;-19,74;142,13;0
287;11.04.2022;40;-6,96;-5,1;-54,31;-18,62;50,75;-17,96;149,9;0
287;13.04.2022;40;-6,92;-5,57;-54,82;-17,37;50,6;-18,77;149,14;0
287;14.04.2022;40;-7,05;-6,01;-55,26;-15,95;50,39;-19,67;142,96;0
287;15.04.2022;40;-6,93;-5,32;-54,56;-18,03;50,68;-18,34;149,87;0
287;16.04.2022;40;-7,14;-6,13;-55,37;-15,48;50,33;-19,98;138,66;0
287;17.04.2022;40;-6,99;-4,91;-54,1;-19,1;50,81;-17,65;149,55;0
287;19.04.2022;40;-6,99;-5,9;-55,16;-16,34;50,46;-19,42;145,58;0
287;20.04.2022;40;-6,96;-5,07;-54,29;-18,68;50,76;-17,93;149,88;0
287;21.04.2022;40;-6,94;-5,21;-54,43;-18,33;50,72;-18,15;149,94;0
287;23.04.2022;40;-7,43;-4,45;-53,56;-20,22;50,91;-16,92;143,31;0
287;24.04.2022;40;-7,43;-4,46;-53,56;-20,22;50,9;-16,92;143,07;0
287;25.04.2022;40;-7,2;-6,17;-55,4;-15,27;50,29;-20,11;136,36;0
287;27.04.2022;40;-7,06;-4,72;-53,88;-19,59;50,85;-17,33;148,54;0
287;28.04.2022;40;-7;-4,88;-54,05;-19,2;50,81;-17,59;149,38;0
287;29.04.2022;40;-6,92;-5,48;-54,73;-17,61;50,63;-18,61;149,51;0
287;2.05.2022;40;-7,14;-4,58;-53,68;-19,99;50,86;-17,06;146,9;0
287;3.05.2022;40;-7,14;-4,58;-53,68;-19,99;50,86;-17,06;146,9;0
287;4.05.2022;40;-7,03;-4,81;-53,97;-19,38;50,83;-17,46;149,11;0
287;5.05.2022;40;-7,01;-4,86;-54,03;-19,25;50,81;-17,55;149,31;0
287;6.05.2022;40;-6,93;-5,67;-54,93;-17,06;50,55;-18,97;148,45;0
287;7.05.2022;40;-7,39;-4,48;-53,54;-20,24;50,86;-16,89;141,84;0
287;9.05.2022;40;-6,95;-5,12;-54,34;-18,56;50,75;-18;149,92;0
287;10.05.2022;40;-7,43;-4,47;-53,55;-20,23;50,88;-16,9;141,14;0
287;11.05.2022;40;-7,12;-6,11;-55,34;-15,58;50,34;-19,91;139,73;0
287;12.05.2022;40;-6,96;-5,05;-54,26;-18,73;50,76;-17,89;149,86;0
287;14.05.2022;40;-7,39;-4,49;-53,53;-20,25;50,84;-16,88;141,61;0
287;17.05.2022;40;-7,37;-4,45;-53,55;-20,23;50,9;-16,9;142,37;0
287;18.05.2022;40;-7,37;-4,45;-53,55;-20,23;50,9;-16,9;142,37;0
287;19.05.2022;40;-7,37;-4,45;-53,55;-20,23;50,9;-16,9;142,37;0
287;20.05.2022;40;-7,36;-4,45;-53,55;-20,24;50,9;-16,9;142,75;0
287;21.05.2022;40;-7,29;-4,45;-53,56;-20,23;50,91;-16,91;144,3;0
287;22.05.2022;40;-6,92;-5,52;-54,77;-17,49;50,61;-18,69;149,35;0
287;24.05.2022;40;-7,43;-4,46;-53,56;-20,22;50,9;-16,92;141,54;0
287;25.05.2022;40;-7,43;-4,46;-53,56;-20,23;50,89;-16,91;142,01;0
287;28.05.2022;40;-6,94;-5,18;-54,41;-18,39;50,73;-18,11;149,94;0
287;29.05.2022;40;-6,94;-5,18;-54,41;-18,39;50,73;-18,11;149,94;0
287;30.05.2022;40;-6,94;-5,18;-54,41;-18,39;50,73;-18,11;149,94;0
287;31.05.2022;40;-6,92;-5,39;-54,63;-17,85;50,66;-18,46;149,75;0
287;1.06.2022;40;-7,17;-4,53;-53,64;-20,09;50,88;-17;146,25;0
287;2.06.2022;40;-7,35;-4,48;-53,54;-20,25;50,86;-16,88;142,91;0
287;3.06.2022;40;-7,43;-4,5;-53,54;-20,24;50,84;-16,89;141,9;0
287;4.06.2022;40;-6,92;-5,46;-54,7;-17,67;50,64;-18,57;149,59;0
287;5.06.2022;40;-6,93;-5,67;-54,93;-17,06;50,55;-18,97;148,44;0
287;6.06.2022;40;-7,36;-4,48;-53,53;-20,25;50,86;-16,88;142,28;0
287;7.06.2022;40;-7,43;-4,49;-53,55;-20,24;50,86;-16,9;141,04;0
287;8.06.2022;40;-7,26;-4,49;-53,56;-20,22;50,88;-16,91;144,41;0
287;9.06.2022;40;-6,94;-5,19;-54,41;-18,39;50,73;-18,11;149,94;0
287;10.06.2022;40;-7,22;-4,49;-53,59;-20,17;50,89;-16,94;145,18;0
287;11.06.2022;40;-7,14;-4,58;-53,68;-19,99;50,87;-17,06;146,88;0
287;12.06.2022;40;-7;-4,88;-54,05;-19,2;50,81;-17,59;149,38;0
287;14.06.2022;40;-7,39;-4,49;-53,53;-20,25;50,84;-16,88;141;0
287;15.06.2022;40;-7,08;-4,67;-53,81;-19,74;50,86;-17,23;148,09;0
287;17.06.2022;0,59;-14,43;22,37;-46,37;-19,06;81,94;-9,32;100,71;0
287;18.06.2022;40;-7,23;-4,48;-53,59;-20,18;50,9;-16,94;145,18;0
287;19.06.2022;40;-6,96;-5,09;-54,31;-18,62;50,75;-17,97;149,9;0
287;20.06.2022;40;-7,42;-4,48;-53,54;-20,24;50,86;-16,9;141,28;0
287;21.06.2022;40;-6,92;-5,48;-54,73;-17,61;50,63;-18,61;149,51;0
287;22.06.2022;40;-7,41;-4,52;-53,52;-20,25;50,8;-16,87;141,1;0
287;23.06.2022;40;-6,94;-5,25;-54,48;-18,21;50,7;-18,22;149,93;0
287;24.06.2022;40;-7,02;-4,84;-54,01;-19,29;50,82;-17,52;149,25;0
287;25.06.2022;40;-7,43;-4,51;-53,54;-20,24;50,84;-16,89;141,76;0
287;26.06.2022;40;-7,38;-4,49;-53,53;-20,25;50,84;-16,88;142,34;0
287;28.06.2022;40;-7,04;-4,75;-53,91;-19,51;50,85;-17,38;148,76;0
287;29.06.2022;40;-7,12;-4,59;-53,71;-19,94;50,88;-17,1;147,13;0
287;30.06.2022;40;-7,1;-4,61;-53,75;-19,86;50,88;-17,15;147,6;0
287;1.07.2022;40;-6,94;-5,21;-54,43;-18,33;50,72;-18,15;149,94;0
287;2.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;3.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;4.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;5.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;6.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;7.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;8.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;9.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;10.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;11.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;12.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;13.07.2022;40;-7,04;-4,77;-53,93;-19,47;50,83;-17,41;148,81;0
287;14.07.2022;40;-7,17;-4,54;-53,63;-20,09;50,87;-16,99;146,19;0
287;15.07.2022;40;-7,3;-4,48;-53,55;-20,24;50,87;-16,89;144,16;0
287;16.07.2022;40;-6,96;-5,1;-54,31;-18,62;50,75;-17,96;149,9;0
287;17.07.2022;40;-7,02;-4,83;-53,99;-19,34;50,82;-17,49;149,18;0
287;18.07.2022;40;-7,18;-4,53;-53,63;-20,1;50,88;-16,99;146,15;0
287;19.07.2022;40;-7,43;-4,5;-53,54;-20,24;50,84;-16,89;141,34;0
287;20.07.2022;40;-7,43;-4,49;-53,54;-20,24;50,85;-16,89;141,14;0
287;21.07.2022;40;-7,21;-4,51;-53,6;-20,16;50,88;-16,95;145,41;0
287;22.07.2022;40;-6,92;-5,41;-54,66;-17,79;50,65;-18,5;149,71;0
287;24.07.2022;40;-6,93;-5,34;-54,58;-17,98;50,67;-18,38;149,83;0
287;25.07.2022;40;-7,42;-4,53;-53,53;-20,25;50,8;-16,87;140,6;0
287;26.07.2022;40;-7,43;-4,52;-53,53;-20,25;50,81;-16,88;141,11;0
287;28.07.2022;40;-7,21;-4,51;-53,6;-20,16;50,88;-16,95;145,28;0
292;20.01.2022;20,832;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,47;0
292;14.02.2022;20,842;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,5;0
292;15.02.2022;20,644;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,17;0
292;16.02.2022;20,868;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,39;0
292;17.02.2022;20,96;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,7;0
292;18.02.2022;20,772;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,3;0
292;19.02.2022;20,766;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,42;0
292;20.02.2022;20,738;20,19;32,39;38,33;-11,95;-74,47;-193,7;22,94;0
292;21.02.2022;20,746;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,01;0
292;23.02.2022;20,928;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,64;0
292;24.02.2022;20,95;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,97;0
292;25.02.2022;20,792;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,51;0
292;26.02.2022;20,782;20,19;32,4;38,32;-11,95;-74,45;-193,7;23,81;0
292;27.02.2022;20,882;20,19;32,4;38,31;-11,95;-74,45;-193,7;23,82;0
292;28.02.2022;20,848;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,43;0
292;1.03.2022;20,794;20,19;32,39;38,34;-11,95;-74,49;-193,7;23,02;0
292;4.03.2022;20,794;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,42;0
292;5.03.2022;21,05;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,76;0
292;6.03.2022;20,968;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,69;0
292;7.03.2022;20,968;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,69;0
292;8.03.2022;20,968;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,69;0
292;9.03.2022;20,968;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,69;0
292;10.03.2022;20,968;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,69;0
292;11.03.2022;20,96;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,73;0
292;12.03.2022;20,87;20,19;32,39;38,32;-11,95;-74,46;-193,7;24,1;0
292;13.03.2022;20,87;20,19;32,39;38,32;-11,95;-74,46;-193,7;24,1;0
292;14.03.2022;20,5;20,19;32,39;38,33;-11,95;-74,48;-193,7;23,3;0
292;15.03.2022;20,87;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,76;0
292;16.03.2022;20,882;20,19;32,39;38,33;-11,95;-74,48;-193,7;22,77;0
292;17.03.2022;20,78;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,71;0
292;18.03.2022;21,066;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,78;0
292;19.03.2022;20,962;20,19;32,4;38,31;-11,95;-74,45;-193,7;24,26;0
292;20.03.2022;20,952;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,99;0
292;22.03.2022;20,862;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,46;0
292;23.03.2022;20,858;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,52;0
292;24.03.2022;20,676;20,19;32,39;38,34;-11,95;-74,48;-193,7;23,15;0
292;25.03.2022;20,706;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,29;0
292;26.03.2022;20,792;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,41;0
292;27.03.2022;20,588;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,08;0
292;28.03.2022;20,976;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,52;0
292;29.03.2022;20,926;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,46;0
292;30.03.2022;20,614;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,31;0
292;31.03.2022;20,904;20,19;32,39;38,33;-11,95;-74,47;-193,7;22,8;0
292;1.04.2022;20,74;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,1;0
292;2.04.2022;20,72;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,44;0
292;3.04.2022;20,768;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,4;0
292;4.04.2022;20,878;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,91;0
292;5.04.2022;20,964;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,93;0
292;6.04.2022;20,994;20,19;32,39;38,34;-11,95;-74,48;-193,7;22,59;0
292;8.04.2022;20,972;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,81;0
292;10.04.2022;20,816;20,19;32,4;38,32;-11,95;-74,46;-193,7;23,81;0
292;11.04.2022;21,094;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,59;0
292;12.04.2022;20,994;20,19;32,39;38,32;-11,95;-74,46;-193,7;23,58;0
292;13.04.2022;20,776;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,4;0
292;15.04.2022;20,878;20,19;32,4;38,32;-11,95;-74,46;-193,7;24,25;0
292;16.04.2022;20,938;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,44;0
292;17.04.2022;20,95;20,19;32,4;38,31;-11,95;-74,45;-193,7;24,76;0
292;18.04.2022;20,838;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,03;0
292;19.04.2022;20,856;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,28;0
292;20.04.2022;21,012;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,41;0
292;21.04.2022;20,798;20,19;32,39;38,33;-11,95;-74,47;-193,7;22,98;0
292;22.04.2022;20,668;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,4;0
292;23.04.2022;20,714;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,15;0
292;24.04.2022;20,994;20,19;32,39;38,33;-11,95;-74,48;-193,7;22,81;0
292;25.04.2022;20,962;20,19;32,39;38,32;-11,95;-74,46;-193,7;24,13;0
292;26.04.2022;21,206;20,19;32,39;38,33;-11,95;-74,48;-193,7;22,8;0
292;28.04.2022;21,132;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,51;0
292;30.04.2022;20,808;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,3;0
292;2.05.2022;20,886;20,19;32,39;38,33;-11,95;-74,47;-193,7;22,96;0
292;3.05.2022;20,886;20,19;32,39;38,33;-11,95;-74,47;-193,7;22,96;0
292;4.05.2022;20,876;20,19;32,39;38,33;-11,95;-74,47;-193,7;22,97;0
292;5.05.2022;22,166;20,19;32,39;38,34;-11,95;-74,48;-193,7;22,82;0
292;6.05.2022;22,094;20,19;32,39;38,34;-11,95;-74,48;-193,7;22,74;0
292;7.05.2022;21,782;20,19;32,39;38,33;-11,95;-74,48;-193,7;22,85;0
292;9.05.2022;20,862;20,19;32,39;38,33;-11,95;-74,47;-193,7;23,2;0
292;10.05.2022;20,83;20,19;32,39;38,34;-11,95;-74,48;-193,7;23,06;0
292;11.05.2022;21,086;20,19;32,39;38,34;-11,95;-74,48;-193,7;22,99;0
292;12.05.2022;21,38;20,19;32,39;38,34;-11,95;-74,48;-193,7;22,42;0
292;13.05.2022;21,404;20,17;32,37;38,27;-11,96;-74,42;-193,67;21,96;0
292;14.05.2022;21,502;20,17;32,37;38,29;-11,96;-74,45;-193,67;21,08;0
292;16.05.2022;21,58;20,18;32,38;38,23;-11,96;-74,38;-193,67;23,52;0
292;17.05.2022;21,328;20,17;32,36;38,32;-11,96;-74,48;-193,68;19,11;0
292;18.05.2022;21,328;20,17;32,36;38,32;-11,96;-74,48;-193,68;19,11;0
292;19.05.2022;21,328;20,17;32,36;38,32;-11,96;-74,48;-193,68;19,11;0
292;20.05.2022;21,328;20,17;32,36;38,32;-11,96;-74,48;-193,68;19,11;0
292;21.05.2022;21,216;20,17;32,36;38,32;-11,96;-74,48;-193,68;19,1;0
292;22.05.2022;21,212;20,17;32,36;38,32;-11,96;-74,48;-193,68;19,06;0
292;23.05.2022;21,212;20,17;32,37;38,29;-11,96;-74,44;-193,67;21,64;0
292;26.05.2022;21,158;20,18;32,38;38,23;-11,96;-74,38;-193,67;23,98;0
292;27.05.2022;21,486;20,17;32,37;38,29;-11,96;-74,45;-193,67;21,31;0
292;28.05.2022;21,1;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,82;0
292;29.05.2022;21,1;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,82;0
292;30.05.2022;21,1;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,82;0
292;31.05.2022;21,32;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,79;0
292;1.06.2022;21,32;20,17;32,37;38,28;-11,96;-74,44;-193,67;21,26;0
292;2.06.2022;21,126;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,77;0
292;3.06.2022;21,334;20,17;32,36;38,31;-11,96;-74,47;-193,68;20,33;0
292;4.06.2022;21,23;20,17;32,37;38,28;-11,96;-74,44;-193,67;20,99;0
292;5.06.2022;20,996;20,17;32,37;38,28;-11,96;-74,44;-193,67;20,94;0
292;6.06.2022;21,238;20,17;32,36;38,32;-11,96;-74,48;-193,68;20,37;0
292;7.06.2022;21,412;20,18;32,38;38,25;-11,96;-74,39;-193,67;21,93;0
292;8.06.2022;21,248;20,16;32,36;38,33;-11,96;-74,49;-193,68;19,52;0
292;9.06.2022;21,208;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,74;0
292;10.06.2022;21,192;20,17;32,37;38,29;-11,96;-74,45;-193,67;20,71;0
292;11.06.2022;21,202;20,17;32,37;38,29;-11,96;-74,44;-193,67;21,02;0
292;12.06.2022;21,126;20,17;32,37;38,29;-11,96;-74,44;-193,67;20,95;0
292;13.06.2022;21,2;20,18;32,38;38,26;-11,96;-74,41;-193,67;22,16;0
292;14.06.2022;21,588;20,17;32,37;38,28;-11,96;-74,43;-193,67;22,09;0
292;16.06.2022;21,32;20,17;32,37;38,29;-11,96;-74,44;-193,67;21,2;0
292;17.06.2022;21,086;20,17;32,37;38,28;-11,96;-74,44;-193,67;21,38;0
292;18.06.2022;21,09;20,18;32,38;38,27;-11,96;-74,42;-193,67;22,05;0
292;19.06.2022;21,11;20,18;32,38;38,27;-11,96;-74,42;-193,67;21,95;0
292;20.06.2022;21,314;20,17;32,37;38,28;-11,96;-74,43;-193,67;20,78;0
292;21.06.2022;21,45;20,17;32,37;38,3;-11,96;-74,46;-193,68;19,65;0
292;22.06.2022;21,214;20,17;32,37;38,28;-11,96;-74,43;-193,67;20,59;0
292;23.06.2022;21,302;20,17;32,37;38,29;-11,96;-74,45;-193,67;20,62;0
292;24.06.2022;21,218;20,17;32,37;38,3;-11,96;-74,45;-193,67;20,97;0
292;25.06.2022;21,118;20,17;32,37;38,29;-11,96;-74,45;-193,67;20,23;0
292;26.06.2022;21,226;20,17;32,37;38,29;-11,96;-74,45;-193,67;20,15;0
292;27.06.2022;0,172;19,6;-28,63;-19,05;-5;-95,01;1,37;100;0
292;28.06.2022;21,302;20,17;32,37;38,29;-11,96;-74,45;-193,67;20,92;0
292;29.06.2022;21,314;20,18;32,37;38,27;-11,96;-74,42;-193,67;21,93;0
292;30.06.2022;21,406;20,17;32,37;38,29;-11,96;-74,44;-193,67;20,21;0
292;1.07.2022;21,3;20,17;32,37;38,31;-11,96;-74,47;-193,68;19,74;0
292;2.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;3.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;4.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;5.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;6.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;7.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;8.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;9.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;10.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;11.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;12.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;13.07.2022;21,192;20,17;32,37;38,29;-11,96;-74,44;-193,67;22,37;0
292;14.07.2022;21,296;20,17;32,37;38,28;-11,96;-74,44;-193,67;22,38;0
292;15.07.2022;21,19;20,17;32,38;38,27;-11,96;-74,43;-193,67;21,72;0
292;16.07.2022;21,218;20,17;32,37;38,31;-11,96;-74,47;-193,68;20,62;0
292;17.07.2022;21,218;20,17;32,37;38,31;-11,96;-74,47;-193,68;20,62;0
292;18.07.2022;21,236;20,17;32,37;38,3;-11,96;-74,45;-193,67;20,9;0
292;19.07.2022;21,318;20,17;32,37;38,28;-11,96;-74,44;-193,67;20,99;0
292;20.07.2022;21,3;20,17;32,36;38,32;-11,96;-74,48;-193,68;20,01;0
292;21.07.2022;21,34;20,17;32,37;38,3;-11,96;-74,46;-193,68;20,77;0
292;22.07.2022;21,412;20,17;32,37;38,29;-11,96;-74,45;-193,67;20,94;0
292;23.07.2022;21,336;20,17;32,37;38,3;-11,96;-74,45;-193,67;20,64;0
292;24.07.2022;21,23;20,17;32,37;38,3;-11,96;-74,45;-193,67;20,56;0
292;25.07.2022;21,276;20,17;32,37;38,29;-11,96;-74,44;-193,67;21,02;0
292;26.07.2022;21,624;20,17;32,36;38,31;-11,96;-74,48;-193,68;19,63;0
292;27.07.2022;21,302;20,18;32,38;38,26;-11,96;-74,41;-193,67;21,42;0
